t_value	real_part	imag_part	amplitude
10.86	-5.2101306366542724e-08	-1.5623640029848424e-07	1.646947446135685e-07
10.870000000000001	-3.7123857434874986e-08	-1.6406075665372784e-07	1.6820853921438895e-07
10.88	-2.1524211914367235e-08	-1.7020732297659107e-07	1.715628878673712e-07
10.89	-5.4762645542181e-09	-1.7465406550792132e-07	1.7473989834011307e-07
10.9	1.0847917492389347e-08	-1.7739526558017439e-07	1.777266371824502e-07
10.91	2.7279518801015995e-08	-1.7844100888268804e-07	1.8051417062681405e-07
10.92	4.365432473641884e-08	-1.778165583932165e-07	1.8309677361166386e-07
10.93	5.981398663398731e-08	-1.755616200188142e-07	1.8547127923395935e-07
10.94	7.560719527492012e-08	-1.7172951058848682e-07	1.8763654437316072e-07
10.950000000000001	9.089075584101524e-08	-1.6638623834060612e-07	1.8959301096424423e-07
10.96	1.0553055857224375e-07	-1.5960950644889196e-07	1.9134234591806553e-07
10.97	1.1940244040253839e-07	-1.514876504315869e-07	1.928871457805429e-07
10.98	1.323929339070694e-07	-1.4211852049002715e-07	1.9423069483167668e-07
10.99	1.4439990094913462e-07	-1.316083199264733e-07	1.953767674724629e-07
11.0	1.5533304945770068e-07	-1.2007041079914128e-07	1.9632946748591518e-07
11.01	1.6511433278958497e-07	-1.0762409788772076e-07	1.9709309815083713e-07
11.02	1.736782321253366e-07	-9.439340186892346e-08	1.9767205829497094e-07
11.03	1.8097192330773572e-07	-8.050583234299046e-08	1.9807076025233676e-07
11.040000000000001	1.8695533044964723e-07	-6.609117101339776e-08	1.9829356638443665e-07
11.05	1.9160106950745485e-07	-5.12802749085679e-08	1.9834474137495767e-07
11.06	1.9489428583182333e-07	-3.6203909051891176e-08	1.9822841794388126e-07
11.07	1.9683239046394124e-07	-2.099161744115015e-08	1.9794857397451747e-07
11.08	1.974247006384095e-07	-5.770640596683316e-09	1.9750901932585687e-07
11.09	1.9669199057966895e-07	9.335112713613749e-09	1.9691339082847678e-07
11.1	1.9466595923431919e-07	2.420603265833875e-08	1.9616515414740249e-07
11.11	1.9138862206442617e-07	3.872770825113451e-08	1.9526761134941132e-07
11.120000000000001	1.8691163443522797e-07	5.279175455719565e-08	1.9422391314273194e-07
11.13	1.8129555446347558e-07	6.629656255043318e-08	1.9303707486962846e-07
11.14	1.7460905344955726e-07	7.914796776746057e-08	1.9170999543130068e-07
11.15	1.6692808219785536e-07	9.125983470500752e-08	1.9024547841312617e-07
11.16	1.5833500163623503e-07	1.0255455470824382e-07	1.8864625475888125e-07
11.17	1.4891768617870803e-07	1.1296345589183873e-07	1.869150064169476e-07
11.18	1.3876860823710326e-07	1.2242712441720983e-07	1.850543904508337e-07
11.19	1.2798391218057553e-07	1.3089563721214926e-07	1.8306706317145056e-07
11.200000000000001	1.1666248586901749e-07	1.3832870695713422e-07	1.8095570391002163e-07
